, time , Madrid_wind_speed , Valencia_wind_deg , Bilbao_rain_1h , Valencia_wind_speed , Seville_humidity , Madrid_humidity , Bilbao_clouds_all , Bilbao_wind_speed , Seville_clouds_all , Bilbao_wind_deg , Barcelona_wind_speed , Barcelona_wind_deg , Madrid_clouds_all , Seville_wind_speed , Barcelona_rain_1h , Seville_pressure , Seville_rain_1h , Bilbao_snow_3h , Barcelona_pressure , Seville_rain_3h , Madrid_rain_1h , Barcelona_rain_3h , Valencia_snow_3h , Madrid_weather_id , Barcelona_weather_id , Bilbao_pressure , Seville_weather_id , Valencia_pressure , Seville_temp_max , Madrid_pressure , Valencia_temp_max , Valencia_temp , Bilbao_weather_id , Seville_temp , Valencia_humidity , Valencia_temp_min , Barcelona_temp_max , Madrid_temp_max , Barcelona_temp , Bilbao_temp_min , Bilbao_temp , Barcelona_temp_min , Bilbao_temp_max , Seville_temp_min , Madrid_temp , Madrid_temp_min , load_shortfall_3h 
 2 400.00 , 42 305.63 , 6.33 , level_9 , -   , 9.00 , 49.00 , 61.00 , 30.00 , 1.00 , 40.00 , 105.33 , 9.00 , 245.00 , 57.33 , 3.00 , -   , sp15 , -   , -   , 1 012.33 , -   , -   , -   , -   , 802.67 , 801.00 , 1 012.33 , 802.00 , 1 015.00 , 302.31 , 1 017.00 , 295.15 , 295.15 , 801.67 , 297.64 , 39.00 , 295.15 , 293.65 , 289.15 , 293.65 , 288.74 , 289.93 , 293.65 , 291.41 , 295.31 , 289.15 , 289.15 , 8 819.00 
 2 401.00 , 42 305.75 , 7.00 , level_9 , 0.10 , 4.33 , 57.00 , 63.00 , 8.67 , 1.33 , 16.67 , 142.33 , 5.33 , 253.67 , 39.00 , 2.00 , 0.10 , sp15 , -   , -   , 1 014.00 , -   , -   , -   , -   , 802.00 , 700.67 , 1 014.00 , 801.00 , 1 017.00 , 301.59 , 1 017.67 , 290.59 , 290.59 , 700.00 , 296.58 , 58.33 , 290.59 , 290.79 , 287.98 , 290.79 , 286.62 , 287.21 , 290.79 , 287.95 , 293.59 , 287.98 , 287.98 , 8 966.00 
 2 402.00 , 42 305.88 , 5.33 , level_3 , -   , 1.67 , 76.33 , 76.33 , 6.67 , 1.67 , -   , 141.00 , 2.67 , 196.00 , 42.67 , 1.00 , 0.20 , sp17 , -   , -   , 1 016.00 , -   , 0.20 , -   , -   , 600.33 , 600.33 , 1 015.33 , 800.00 , 1 018.67 , 295.69 , 1 018.67 , 289.15 , 289.15 , 800.33 , 292.75 , 63.67 , 289.15 , 288.95 , 286.25 , 288.95 , 286.83 , 286.98 , 288.95 , 287.17 , 291.02 , 285.91 , 285.58 , 12 731.67 
 2 403.00 , 42 306.00 , 4.00 , level_8 , -   , 3.00 , 90.00 , 76.33 , 57.33 , 4.33 , -   , 225.00 , 3.00 , 330.00 , 30.00 , 1.00 , -   , sp18 , -   , -   , 1 017.33 , -   , -   , -   , -   , 801.67 , 800.33 , 1 017.00 , 800.00 , 1 019.00 , 293.02 , 1 020.00 , 288.15 , 288.15 , 802.67 , 290.76 , 69.33 , 288.15 , 286.15 , 286.57 , 286.15 , 286.54 , 287.31 , 286.15 , 287.87 , 288.35 , 286.40 , 286.23 , 11 375.67 
 2 404.00 , 42 306.13 , 1.67 , level_6 , -   , 2.33 , 93.67 , 85.67 , 75.00 , 4.67 , 6.67 , 216.67 , 3.33 , 315.00 , 48.33 , 0.67 , -   , sp17 , -   , -   , 1 018.00 , -   , -   , -   , -   , 802.33 , 800.00 , 1 016.67 , 800.00 , 1 018.33 , 291.78 , 1 020.00 , 286.53 , 286.53 , 803.00 , 288.85 , 73.33 , 286.53 , 284.98 , 284.42 , 284.98 , 286.60 , 286.60 , 284.98 , 286.60 , 287.12 , 284.42 , 284.42 , 5 024.00 
 2 405.00 , 42 306.25 , 1.33 , level_8 , -   , 4.00 , 96.33 , 82.00 , 37.33 , 2.67 , -   , 185.00 , 4.33 , 330.00 , 57.33 , 1.00 , -   , sp17 , -   , -   , 1 018.00 , -   , -   , -   , -   , 802.67 , 800.00 , 1 015.00 , 800.00 , 1 019.00 , 299.29 , 1 021.00 , 288.65 , 288.65 , 801.67 , 291.57 , 67.33 , 288.65 , 284.15 , 285.90 , 284.15 , 287.04 , 288.82 , 284.15 , 291.04 , 287.29 , 285.39 , 284.90 , 3 804.33 
 2 406.00 , 42 306.38 , 2.33 , level_6 , -   , 2.33 , 87.33 , 82.00 , 20.00 , 2.00 , -   , 180.00 , 3.00 , 320.00 , 75.00 , 2.00 , -   , sp17 , -   , -   , 1 019.00 , -   , -   , -   , -   , 803.00 , 800.33 , 1 016.00 , 800.00 , 1 019.33 , 303.19 , 1 022.00 , 292.65 , 292.65 , 801.00 , 295.27 , 54.33 , 292.65 , 288.15 , 286.98 , 288.15 , 288.39 , 289.87 , 288.15 , 291.72 , 290.19 , 286.64 , 286.31 , 11 433.67 
 2 407.00 , 42 306.50 , 1.33 , level_9 , -   , 3.00 , 67.33 , 72.67 , 33.33 , 1.67 , 6.67 , 170.00 , 2.67 , 230.00 , 75.00 , 2.00 , -   , sp15 , -   , -   , 1 017.67 , -   , -   , -   , -   , 803.00 , 800.67 , 1 015.67 , 800.33 , 1 017.67 , 300.23 , 1 021.00 , 296.98 , 296.98 , 801.67 , 297.08 , 41.67 , 296.98 , 292.82 , 288.73 , 292.82 , 292.15 , 292.74 , 292.82 , 293.48 , 295.23 , 288.56 , 288.40 , 13 112.00 
 2 408.00 , 42 306.63 , 1.00 , level_7 , -   , 3.00 , 49.00 , 69.33 , -   , 2.67 , -   , 185.00 , 4.00 , 220.00 , 75.00 , 2.33 , -   , sp13 , -   , -   , 1 017.00 , -   , -   , -   , -   , 803.00 , 800.00 , 1 015.00 , 800.00 , 1 016.33 , 302.76 , 1 020.33 , 298.15 , 298.15 , 800.00 , 298.97 , 41.00 , 298.15 , 293.15 , 289.57 , 293.15 , 292.46 , 294.09 , 293.15 , 296.13 , 296.42 , 289.40 , 289.23 , 12 651.67 
 2 409.00 , 42 306.75 , 1.00 , level_5 , -   , 2.00 , 60.67 , 79.33 , 5.33 , 3.00 , -   , 174.33 , 2.67 , 227.00 , 75.00 , 1.33 , -   , sp13 , -   , -   , 1 017.67 , -   , -   , -   , -   , 803.00 , 800.00 , 1 015.33 , 800.00 , 1 016.67 , 300.46 , 1 020.67 , 294.48 , 294.48 , 800.33 , 296.86 , 54.67 , 294.48 , 290.99 , 288.40 , 290.99 , 290.12 , 291.76 , 290.99 , 293.79 , 293.80 , 288.40 , 288.40 , 12 263.00 
 2 410.00 , 42 306.88 , 1.00 , level_2 , -   , 1.00 , 74.67 , 82.67 , 6.67 , 2.67 , -   , 188.33 , 1.67 , 250.00 , 62.33 , 1.33 , -   , sp13 , -   , -   , 1 018.67 , -   , -   , -   , -   , 802.67 , 800.00 , 1 016.33 , 800.00 , 1 017.67 , 295.76 , 1 020.67 , 291.98 , 291.98 , 800.33 , 294.28 , 74.67 , 291.98 , 289.51 , 287.73 , 289.51 , 289.74 , 290.63 , 289.51 , 291.74 , 292.43 , 287.73 , 287.73 , 15 286.00 
 2 411.00 , 42 307.00 , 1.00 , level_6 , -   , 1.33 , 85.00 , 90.00 , 40.00 , 1.67 , -   , 225.00 , 3.00 , 325.00 , -   , 1.00 , -   , sp13 , -   , -   , 1 019.00 , -   , -   , -   , -   , 800.00 , 800.33 , 1 018.00 , 800.00 , 1 019.00 , 296.15 , 1 020.00 , 289.15 , 289.15 , 802.00 , 292.14 , 84.33 , 289.15 , 287.65 , 284.98 , 287.65 , 287.08 , 287.93 , 287.65 , 288.74 , 288.81 , 284.64 , 284.31 , 14 449.67 
 2 412.00 , 42 307.13 , 1.00 , level_6 , -   , 1.00 , 91.67 , 97.33 , 56.33 , 2.00 , -   , 70.00 , 4.33 , 330.00 , 3.33 , 1.00 , -   , sp10 , -   , -   , 1 019.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 016.33 , 800.00 , 1 018.33 , 291.33 , 1 019.00 , 285.65 , 285.65 , 802.67 , 288.61 , 89.00 , 285.65 , 286.32 , 282.90 , 286.32 , 287.32 , 287.32 , 286.32 , 287.32 , 287.00 , 282.73 , 282.56 , 9 755.67 
 2 413.00 , 42 307.25 , 1.00 , level_6 , -   , 0.67 , 94.00 , 95.33 , 4.67 , 5.00 , -   , 179.00 , 3.67 , 285.00 , 16.67 , 0.33 , -   , sp10 , -   , -   , 1 020.33 , -   , -   , -   , -   , 760.67 , 800.67 , 1 014.33 , 800.00 , 1 019.00 , 297.49 , 1 019.33 , 286.15 , 286.15 , 800.33 , 289.88 , 88.33 , 286.15 , 286.65 , 282.02 , 286.65 , 286.45 , 288.98 , 286.65 , 292.12 , 285.49 , 281.85 , 281.69 , 7 370.67 
 2 414.00 , 42 307.38 , 1.33 , level_7 , -   , 2.00 , 82.33 , 82.00 , 20.00 , 5.00 , -   , 185.00 , 3.33 , 185.00 , 10.00 , -   , -   , sp13 , -   , -   , 1 022.00 , -   , -   , -   , -   , 767.00 , 801.00 , 1 016.00 , 800.00 , 1 020.33 , 303.19 , 1 020.33 , 292.15 , 292.15 , 801.00 , 295.27 , 70.33 , 292.15 , 289.65 , 286.98 , 289.65 , 289.19 , 291.26 , 289.65 , 293.85 , 290.86 , 286.64 , 286.31 , 10 947.00 
 2 415.00 , 42 307.50 , 1.00 , level_4 , -   , 3.00 , 57.00 , 60.67 , 10.00 , 4.33 , -   , 188.00 , 1.67 , 145.00 , 13.33 , 0.33 , -   , sp13 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.33 , 801.00 , 1 015.67 , 800.00 , 1 020.33 , 302.23 , 1 019.67 , 294.68 , 294.68 , 800.33 , 299.40 , 64.67 , 294.68 , 293.65 , 292.07 , 293.65 , 293.55 , 294.29 , 293.65 , 295.22 , 297.89 , 292.07 , 292.07 , 11 116.00 
 2 416.00 , 42 307.63 , 1.33 , level_4 , -   , 3.00 , 45.33 , 50.33 , -   , 4.33 , -   , 190.00 , 2.33 , 135.00 , -   , 1.33 , -   , sp9 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 014.00 , 800.00 , 1 020.00 , 302.35 , 1 018.00 , 294.65 , 294.65 , 800.00 , 299.76 , 68.00 , 294.65 , 292.65 , 295.07 , 292.65 , 293.39 , 294.87 , 292.65 , 296.72 , 298.02 , 294.91 , 294.74 , 10 633.00 
 2 417.00 , 42 307.75 , 1.67 , level_2 , -   , 1.00 , 60.67 , 62.67 , -   , 2.33 , -   , 131.33 , 1.33 , 83.33 , -   , 1.00 , -   , sp8 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 800.67 , 1 014.00 , 800.00 , 1 020.00 , 300.58 , 1 017.00 , 292.15 , 292.15 , 800.00 , 297.12 , 74.67 , 292.15 , 291.04 , 291.67 , 291.04 , 290.93 , 292.42 , 291.04 , 294.26 , 294.58 , 291.54 , 291.34 , 11 159.33 
 2 418.00 , 42 307.88 , 2.33 , level_3 , -   , 1.33 , 74.67 , 76.33 , -   , 3.00 , 4.00 , 144.33 , 1.33 , 107.00 , -   , 1.33 , -   , sp7 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 013.67 , 800.00 , 1 020.33 , 294.15 , 1 017.33 , 288.37 , 288.37 , 800.00 , 292.19 , 87.00 , 288.37 , 289.61 , 289.62 , 289.61 , 291.07 , 291.81 , 289.61 , 292.73 , 290.82 , 288.96 , 288.28 , 12 723.67 
 2 419.00 , 42 308.00 , -   , level_6 , -   , 1.67 , 71.00 , 82.00 , 6.67 , 3.33 , -   , 76.33 , 2.00 , 330.00 , -   , 1.33 , -   , sp6 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 015.67 , 800.00 , 1 020.33 , 295.80 , 1 018.00 , 289.15 , 289.15 , 800.33 , 291.09 , 87.00 , 289.15 , 288.15 , 288.48 , 288.15 , 289.98 , 290.83 , 288.15 , 291.65 , 288.46 , 288.15 , 287.82 , 10 951.67 
 2 420.00 , 42 308.13 , 1.00 , level_1 , -   , 0.67 , 82.33 , 85.00 , 16.67 , 3.33 , 30.00 , 101.67 , 2.33 , 248.00 , 62.33 , 2.00 , -   , sp9 , -   , -   , 1 021.00 , -   , -   , -   , -   , 802.67 , 801.00 , 1 015.67 , 801.67 , 1 020.00 , 292.84 , 1 018.00 , 288.48 , 288.48 , 800.67 , 290.66 , 87.00 , 288.48 , 287.47 , 287.57 , 287.47 , 287.76 , 287.76 , 287.47 , 287.76 , 289.18 , 287.25 , 286.91 , 5 384.33 
 2 421.00 , 42 308.25 , 2.00 , level_1 , -   , 0.33 , 90.00 , 87.33 , 10.00 , 4.00 , 10.00 , 95.00 , 3.33 , 330.00 , 57.33 , 1.33 , -   , sp11 , -   , -   , 1 021.00 , -   , -   , -   , -   , 802.67 , 801.00 , 1 014.33 , 800.33 , 1 020.33 , 298.72 , 1 018.33 , 288.65 , 288.65 , 800.33 , 291.85 , 90.00 , 288.65 , 286.65 , 286.15 , 286.65 , 287.04 , 288.82 , 286.65 , 291.04 , 287.38 , 286.15 , 286.15 , 3 601.33 
 2 422.00 , 42 308.38 , 2.33 , level_2 , -   , 1.00 , 79.33 , 74.00 , 13.33 , 3.33 , 6.67 , 139.00 , 3.00 , 293.33 , 44.00 , 2.00 , -   , sp13 , -   , -   , 1 022.67 , -   , -   , -   , -   , 802.00 , 801.00 , 1 015.67 , 800.33 , 1 021.00 , 299.25 , 1 019.33 , 289.80 , 289.80 , 800.33 , 295.77 , 88.33 , 289.80 , 289.32 , 288.40 , 289.32 , 290.22 , 291.11 , 289.32 , 292.22 , 293.91 , 288.40 , 288.40 , 7 051.67 
 2 423.00 , 42 308.50 , 2.00 , level_2 , -   , 1.00 , 58.00 , 64.00 , 10.00 , 5.00 , 40.00 , 165.00 , 2.33 , 100.00 , 75.00 , 3.33 , -   , sp12 , -   , -   , 1 022.33 , -   , -   , -   , -   , 803.00 , 800.33 , 1 017.00 , 802.00 , 1 021.33 , 303.15 , 1 019.33 , 293.15 , 293.15 , 800.33 , 299.16 , 77.33 , 293.15 , 293.15 , 292.57 , 293.15 , 292.82 , 294.15 , 293.15 , 295.82 , 296.15 , 292.41 , 292.24 , 10 285.33 
 2 424.00 , 42 308.63 , 1.67 , level_3 , -   , 3.33 , 77.33 , 58.67 , -   , 2.67 , 40.00 , 153.33 , 2.67 , 71.00 , 25.67 , 3.67 , -   , sp12 , -   , -   , 1 022.00 , -   , -   , 0.00 , -   , 801.00 , 800.33 , 1 017.33 , 802.00 , 1 021.00 , 298.37 , 1 019.00 , 292.98 , 292.98 , 800.00 , 296.32 , 78.00 , 292.98 , 292.11 , 292.82 , 292.11 , 293.94 , 294.53 , 292.11 , 295.27 , 294.71 , 292.82 , 292.82 , 10 744.33 
 2 425.00 , 42 308.75 , 2.00 , level_1 , -   , 2.00 , 79.33 , 70.00 , -   , 2.67 , 40.00 , 150.00 , 3.33 , 35.00 , 20.00 , 1.33 , -   , sp14 , -   , -   , 1 022.33 , -   , -   , -   , -   , 801.00 , 801.67 , 1 019.33 , 802.00 ,, 298.98 , 1 020.33 , 291.15 , 291.15 , 800.00 , 294.65 , 88.00 , 291.15 , 291.15 , 290.15 , 291.15 , 289.11 , 291.04 , 291.15 , 293.45 , 291.98 , 290.15 , 290.15 , 11 473.00 
 2 426.00 , 42 308.88 , 2.00 , level_1 , -   , 2.00 , 86.67 , 78.33 , 3.33 , 1.67 , 57.33 , 81.00 , 5.33 , 41.67 , 44.00 , 1.00 , -   , sp14 , 0.60 , -   , 1 023.67 , -   , -   , -   , -   , 802.00 , 801.33 , 1 021.00 , 601.33 ,, 294.53 , 1 021.67 , 291.15 , 291.15 , 800.00 , 292.47 , 83.00 , 291.15 , 290.32 , 287.63 , 290.32 , 286.85 , 288.17 , 290.32 , 289.85 , 291.19 , 287.46 , 287.29 , 12 756.00 
 2 427.00 , 42 309.00 , 1.00 , level_1 , -   , 2.00 , 82.00 , 84.33 , 20.00 , 1.33 , 30.00 , 96.00 , 4.00 , 35.00 , 75.00 , 2.33 , -   , sp13 , -   , -   , 1 025.00 , -   , -   , -   , -   , 803.00 , 802.00 , 1 024.00 , 801.67 ,, 296.32 , 1 023.00 , 290.65 , 290.65 , 801.00 , 292.65 , 82.00 , 290.65 , 290.65 , 287.07 , 290.65 , 282.52 , 284.26 , 290.65 , 285.52 , 290.65 , 286.91 , 286.74 , 11 825.33 
 2 428.00 , 42 309.13 , 2.00 , level_6 , -   , 2.00 , 77.67 , 86.00 , 10.00 , 1.67 , 20.00 , 159.00 , 5.00 , 98.33 , 53.67 , 4.00 , -   , sp10 , -   , -   , 1 025.00 , -   , -   , 0.00 , -   , 802.33 , 801.00 , 1 023.00 , 801.00 ,, 294.12 , 1 022.00 , 287.52 , 287.52 , 800.33 , 293.15 , 89.00 , 287.52 , 289.69 , 286.23 , 289.69 , 282.71 , 282.71 , 289.69 , 282.71 , 292.45 , 286.23 , 286.23 , 7 947.33 
 2 429.00 , 42 309.25 , 0.33 , level_6 , -   , 2.00 , 82.00 , 82.00 , -   , 3.00 , 20.00 , 140.00 , 3.00 , 350.00 , 75.00 , 4.33 , -   , sp6 , -   , -   , 1 025.33 , -   , -   , -   , -   , 803.00 , 801.00 , 1 022.33 , 801.00 ,, 298.88 , 1 022.00 , 288.65 , 288.65 , 800.00 , 294.34 , 84.33 , 288.65 , 287.65 , 287.15 , 287.65 , 281.06 , 283.88 , 287.65 , 287.39 , 290.88 , 287.15 , 287.15 , 2 047.33 
 2 430.00 , 42 309.38 , 3.33 , level_1 , -   , 5.00 , 68.33 , 62.00 , -   , 4.00 , 20.00 , 145.00 , 6.67 , 210.00 , 40.00 , 6.00 , -   , sp5 , -   , -   , 1 026.33 , -   , -   , -   , -   , 802.00 , 801.00 , 1 023.00 , 801.00 ,, 302.39 , 1 022.00 , 292.15 , 292.15 , 800.00 , 296.87 , 74.33 , 292.15 , 289.65 , 290.07 , 289.65 , 286.26 , 288.47 , 289.65 , 291.26 , 293.39 , 289.90 , 289.73 , 2 068.33 
 2 431.00 , 42 309.50 , 5.00 , level_3 , -   , 6.00 , 52.67 , 50.67 , -   , 6.00 , 20.00 , 150.00 , 9.67 , 70.00 , 56.00 , 6.33 , -   , sp3 , -   , -   , 1 025.67 , -   , -   , -   , -   , 802.67 , 801.00 , 1 021.67 , 801.00 ,, 300.48 , 1 020.00 , 292.30 , 292.30 , 800.00 , 298.21 , 76.33 , 292.30 , 292.65 , 291.81 , 292.65 , 292.15 , 292.74 , 292.65 , 293.48 , 296.82 , 291.81 , 291.81 , 5 846.00 
 2 432.00 , 42 309.63 , 5.00 , level_3 , -   , 5.33 , 51.00 , 46.33 , 5.33 , 5.67 , 20.00 , 154.67 , 7.67 , 75.00 , 57.33 , 5.00 , -   , sp2 , 0.30 , -   , 1 025.00 , -   , -   , -   , -   , 802.67 , 801.00 , 1 020.33 , 707.67 , 1 021.33 , 300.53 , 1 018.33 , 293.15 , 293.15 , 800.00 , 297.30 , 79.33 , 293.15 , 291.65 , 292.57 , 291.65 , 291.97 , 292.70 , 291.65 , 293.63 , 294.87 , 292.41 , 292.24 , 7 640.67 
 2 433.00 , 42 309.75 , 4.33 , level_3 , -   , 5.67 , 86.33 , 49.67 , 13.33 , 3.00 , 23.33 , 135.00 , 8.00 , 61.67 , 19.33 , 3.67 , -   , sp3 , -   , -   , 1 025.00 , -   , -   , -   , -   , 801.00 , 801.00 , 1 020.00 , 601.33 , 1 020.33 , 295.67 , 1 017.33 , 291.44 , 291.44 , 800.67 , 293.06 , 86.33 , 291.44 , 290.98 , 290.33 , 290.98 , 288.71 , 289.90 , 290.98 , 291.38 , 291.67 , 290.17 , 290.00 , 8 035.00 
 2 434.00 , 42 309.88 , 3.00 , level_3 , -   , 6.00 , 93.00 , 53.00 , -   , 3.33 , 30.00 , 115.00 , 8.00 , 60.00 , 47.33 , 3.00 , -   , sp4 , 0.30 , -   , 1 025.00 , -   , -   , -   , -   , 802.00 , 802.00 , 1 019.33 , 701.33 , 1 020.33 , 296.77 , 1 017.33 , 292.15 , 292.15 , 800.00 , 292.02 , 88.00 , 292.15 , 290.15 , 289.98 , 290.15 , 287.59 , 288.48 , 290.15 , 289.59 , 289.44 , 289.64 , 289.31 , 12 788.00 
 2 435.00 , 42 310.00 , 2.00 , level_3 , -   , 7.00 , 93.33 , 64.33 , 12.33 , 5.67 , 59.67 , 141.67 , 6.67 , 60.00 , 75.00 , 3.33 , -   , sp4 , 2.30 , -   , 1 023.67 , -   , -   , -   , -   , 803.00 , 802.67 , 1 018.00 , 508.33 , 1 018.67 , 292.51 , 1 015.67 , 292.15 , 292.15 , 800.67 , 290.34 , 83.00 , 292.15 , 290.82 , 288.40 , 290.82 , 288.20 , 288.94 , 290.82 , 289.87 , 289.17 , 288.40 , 288.40 , 13 123.33 
 2 436.00 , 42 310.13 , 1.33 , level_3 , -   , 7.33 , 87.00 , 75.00 , 37.33 , 5.67 , 57.33 , 145.00 , 8.00 , 60.00 , 75.00 , 3.33 , 0.10 , sp3 , 0.30 , -   , 1 022.33 , -   , 0.30 , -   , -   , 702.33 , 534.33 , 1 018.00 , 709.00 , 1 015.33 , 295.73 , 1 014.00 , 292.15 , 292.15 , 801.67 , 291.89 , 85.00 , 292.15 , 290.15 , 287.98 , 290.15 , 287.45 , 288.04 , 290.15 , 288.78 , 289.06 , 287.65 , 287.32 , 10 445.00 
 2 437.00 , 42 310.25 , 3.33 , level_4 , -   , 9.00 , 86.33 , 89.00 , 6.67 , 7.67 , 30.00 , 155.00 , 9.00 , 65.00 , 75.00 , 2.00 , 0.10 , sp3 , 0.10 , -   , 1 022.00 , -   , 1.30 , -   , -   , 602.00 , 701.67 , 1 016.00 , 701.33 , 1 013.00 , 298.60 , 1 011.67 , 292.15 , 292.15 , 800.33 , 291.98 , 88.00 , 292.15 , 290.31 , 286.24 , 290.31 , 287.75 , 289.09 , 290.31 , 290.75 , 288.27 , 286.24 , 286.24 , 7 973.00 
 2 438.00 , 42 310.38 , 3.67 , level_6 , -   , 4.67 , 87.00 , 89.67 , 45.00 , 2.00 , 26.67 , 113.33 , 9.67 , 72.67 , 61.67 , 3.00 , 0.20 , sp4 , 0.10 , -   , 1 021.67 , -   , 2.10 , -   , -   , 501.33 , 600.67 , 1 014.67 , 701.33 , 990.33 , 297.73 , 1 012.33 , 288.63 , 288.63 , 802.33 , 293.61 , 98.00 , 288.63 , 291.35 , 285.60 , 291.35 , 288.35 , 288.80 , 291.35 , 289.35 , 291.07 , 285.60 , 285.60 , 15 997.00 
 2 439.00 , 42 310.50 , 4.00 , level_6 , 0.10 , 1.67 , 84.33 , 77.00 , 82.33 , 0.33 , 40.00 , -   , 8.00 , 70.00 , 40.00 , 5.33 , 0.10 , sp5 , 0.10 , -   , 1 020.00 , -   , 0.10 , -   , -   , 701.33 , 702.00 , 1 012.33 , 701.33 , 986.00 , 300.80 , 1 012.33 , 287.40 , 287.40 , 702.00 , 294.11 , 100.00 , 287.40 , 292.15 , 287.07 , 292.15 , 288.74 , 289.93 , 292.15 , 291.41 , 290.14 , 286.90 , 286.73 , 18 341.67 
 2 440.00 , 42 310.63 , 5.00 , level_6 , 0.60 , 1.00 , 81.00 , 70.00 , 37.00 , 5.00 , 40.00 , 118.33 , 8.00 , 106.67 , 40.00 , 6.00 , 0.30 , sp5 , -   , -   , 1 017.67 , -   , 0.30 , -   , -   , 708.33 , 702.33 , 1 010.67 , 802.00 , 995.67 , 296.52 , 1 012.33 , 287.21 , 287.21 , 601.33 , 293.59 , 98.67 , 287.21 , 291.48 , 287.23 , 291.48 , 287.98 , 288.87 , 291.48 , 289.98 , 291.86 , 286.89 , 286.56 , 17 136.67 
 2 441.00 , 42 310.75 , 4.33 , level_7 , 0.30 , 2.00 , 79.33 , 81.00 , 22.67 , 4.67 , 40.00 , 160.00 , 8.00 , 125.00 , 57.33 , 4.33 , 0.10 , sp5 , -   , -   , 1 017.00 , -   , -   , -   , -   , 467.67 , 601.17 , 1 010.67 , 802.00 , 1 001.33 , 298.16 , 1 014.33 , 288.26 , 288.26 , 700.33 , 293.19 , 88.33 , 288.26 , 292.65 , 284.65 , 292.65 , 285.30 , 286.94 , 292.65 , 288.96 , 290.50 , 284.65 , 284.65 , 17 694.00 
 2 442.00 , 42 310.88 , 3.00 , level_5 , -   , 1.00 , 87.33 , 84.00 , -   , 3.33 , 30.00 , 165.00 , 7.33 , 130.00 , 75.00 , 6.00 , 0.20 , sp6 , 0.40 , -   , 1 017.00 , -   , -   , -   , -   , 803.00 , 634.50 , 1 011.00 , 567.67 , 1 017.33 , 297.10 , 1 015.33 , 287.15 , 287.15 , 800.00 , 292.01 , 77.00 , 287.15 , 292.15 , 284.15 , 292.15 , 283.61 , 285.53 , 292.15 , 287.94 , 289.10 , 284.15 , 284.15 , 20 008.33 
 2 443.00 , 42 311.00 , 3.33 , level_2 , 0.60 , 1.00 , 91.00 , 86.67 , 31.67 , 2.67 , 69.00 , 159.00 , 4.67 , 143.67 , 80.33 , 8.00 , 8.00 , sp5 , 0.10 , -   , 1 017.33 , -   , 2.00 , -   , -   , 602.33 , 603.00 , 1 012.00 , 702.00 , 1 018.00 , 294.01 , 1 015.67 , 285.15 , 285.15 , 601.67 , 291.84 , 87.00 , 285.15 , 290.21 , 283.45 , 290.21 , 284.77 , 284.77 , 290.21 , 284.77 , 290.67 , 283.45 , 283.45 , 17 683.33 
 2 444.00 , 42 311.13 , 3.33 , level_6 , -   , 1.00 , 87.33 , 90.00 , 57.33 , 2.33 , 75.00 , 70.00 , 1.00 , -   , 75.00 , 4.67 , -   , sp7 , 0.20 , -   , 1 017.00 , -   , 0.10 , -   , -   , 702.00 , 802.67 , 1 011.00 , 601.00 , 1 018.00 , 296.44 , 1 015.00 , 284.15 , 284.15 , 802.67 , 293.03 , 93.00 , 284.15 , 289.15 , 283.57 , 289.15 , 284.52 , 285.26 , 289.15 , 286.19 , 290.44 , 283.41 , 283.24 , 8 329.67 
 2 445.00 , 42 311.25 , 2.67 , level_2 , 0.10 , 1.00 , 93.33 , 93.33 , 75.00 , 5.00 , 38.33 , 136.67 , 0.33 , 271.67 , 77.67 , 3.00 , -   , sp10 , 0.30 , -   , 1 018.00 , -   , 0.40 , -   , -   , 467.33 , 801.67 , 1 010.00 , 701.33 , 1 018.67 , 298.30 , 1 015.33 , 284.15 , 284.15 , 702.00 , 292.98 , 93.00 , 284.15 , 287.98 , 283.07 , 287.98 , 284.90 , 286.39 , 287.98 , 288.23 , 289.64 , 283.07 , 283.07 , 6 592.33 
 2 446.00 , 42 311.38 , 2.67 , level_5 , -   , 0.33 , 88.00 , 92.00 , 75.00 , 5.67 , 16.67 , 181.67 , 1.33 , 180.00 , 75.00 , 1.33 , -   , sp14 , 0.30 , -   , 1 019.67 , -   , -   , -   , -   , 702.17 , 747.67 , 1 010.67 , 701.00 , 1 019.33 , 301.02 , 1 017.33 , 287.82 , 287.82 , 468.33 , 294.42 , 80.00 , 287.82 , 289.48 , 284.07 , 289.48 , 285.56 , 287.20 , 289.48 , 289.22 , 290.35 , 284.07 , 284.07 , 11 620.00 
 2 447.00 , 42 311.50 , 3.00 , level_7 , 0.30 , 1.00 , 72.33 , 84.33 , 75.00 , 4.33 , 20.00 , 175.00 , 3.67 , 210.00 , 75.00 , 1.33 , -   , sp16 , -   , -   , 1 019.33 , -   , -   , -   , -   , 803.00 , 801.00 , 1 012.00 , 801.00 , 1 019.00 , 301.60 , 1 018.00 , 293.15 , 293.15 , 702.33 , 296.50 , 56.00 , 293.15 , 292.65 , 286.57 , 292.65 , 286.24 , 287.42 , 292.65 , 288.91 , 293.60 , 286.40 , 286.23 , 11 459.67 
